,recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
41498,1,7,1424.81,1,1,Urban,1,Multichannel,0,0,0.0,0
41499,2,2,188.7,1,0,Urban,1,Web,1,0,0.0,0
41501,5,1,46.27,1,0,Urban,0,Web,0,0,0.0,1
41502,5,3,283.02,0,1,Surburban,1,Web,0,0,0.0,0
41504,5,3,293.23,1,0,Surburban,1,Web,0,0,0.0,1
41505,10,1,33.76,0,1,Urban,1,Phone,0,0,0.0,0
41506,9,1,49.9,1,0,Surburban,1,Web,0,0,0.0,0
41507,6,1,72.34,1,0,Urban,1,Phone,0,0,0.0,1
41509,8,1,42.97,1,0,Surburban,1,Phone,0,0,0.0,1
41510,4,1,67.68,0,1,Urban,0,Phone,0,0,0.0,1
41512,11,1,73.42,1,0,Surburban,1,Phone,0,0,0.0,0
41514,12,1,29.99,0,1,Urban,1,Phone,0,0,0.0,1
41516,9,1,90.75,1,0,Surburban,1,Phone,0,0,0.0,1
41517,2,6,899.41,1,0,Urban,1,Web,1,0,0.0,1
41518,3,3,248.73,1,0,Rural,0,Web,0,0,0.0,1
41519,2,2,123.73,1,0,Urban,0,Web,0,0,0.0,0
41521,2,1,40.63,0,1,Surburban,1,Phone,0,0,0.0,1
41524,5,2,171.17,0,1,Urban,0,Web,0,0,0.0,0
41526,12,3,292.15,1,0,Surburban,1,Multichannel,0,0,0.0,0
41527,2,1,31.03,1,0,Urban,1,Web,0,0,0.0,1
41528,6,3,261.46,1,0,Surburban,1,Phone,0,0,0.0,0
41529,2,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
41531,3,5,546.68,1,0,Surburban,1,Multichannel,0,0,0.0,0
41532,2,7,1239.58,1,1,Rural,1,Multichannel,0,0,0.0,0
41533,1,2,129.39,1,0,Rural,0,Phone,0,0,0.0,0
41534,1,3,313.3,1,1,Surburban,0,Web,1,0,0.0,0
41535,12,2,184.79,1,0,Urban,1,Web,0,0,0.0,1
41536,9,5,545.95,1,0,Urban,1,Phone,0,0,0.0,1
41538,4,2,124.22,1,0,Surburban,0,Web,0,0,0.0,1
41539,9,4,369.35,1,0,Surburban,0,Web,1,0,0.0,1
41541,8,3,277.55,1,1,Urban,1,Phone,0,0,0.0,0
41543,3,5,692.3,1,1,Rural,1,Phone,1,0,0.0,0
41544,5,4,403.67,1,0,Surburban,0,Web,0,0,0.0,1
41545,10,2,184.12,0,1,Urban,1,Phone,0,0,0.0,1
41546,4,2,139.98,0,1,Surburban,0,Phone,0,0,0.0,0
41547,10,1,34.61,1,0,Urban,0,Web,0,0,0.0,0
41548,10,3,305.02,1,1,Surburban,0,Phone,0,0,0.0,0
41549,3,1,36.92,0,1,Urban,1,Phone,0,0,0.0,1
41551,10,1,29.99,1,0,Rural,1,Web,1,0,0.0,1
41554,7,3,206.23,0,1,Surburban,0,Phone,0,0,0.0,1
41556,12,1,29.99,1,0,Urban,1,Phone,0,0,0.0,1
41557,1,1,67.69,0,1,Surburban,1,Web,0,0,0.0,0
41558,10,1,29.99,1,0,Urban,0,Web,0,0,0.0,1
41559,9,1,29.99,0,1,Rural,0,Phone,0,0,0.0,0
41562,8,1,31.02,0,1,Urban,0,Web,0,0,0.0,0
41565,9,1,49.75,1,0,Rural,1,Web,0,0,0.0,1
41569,6,4,493.51,1,0,Urban,0,Phone,0,0,0.0,0
41570,3,2,105.52,0,1,Surburban,0,Web,0,0,0.0,1
41572,3,3,338.78,1,0,Surburban,0,Multichannel,0,0,0.0,1
41573,1,2,187.63,1,0,Urban,0,Phone,0,0,0.0,0
41575,7,3,280.19,1,0,Surburban,1,Multichannel,0,0,0.0,1
41577,1,7,1314.84,1,0,Surburban,1,Multichannel,0,0,0.0,0
41578,10,1,67.49,0,1,Surburban,1,Web,0,0,0.0,0
41579,10,2,191.09,0,1,Urban,0,Phone,0,0,0.0,0
41583,4,6,871.28,1,1,Surburban,1,Phone,0,0,0.0,0
41584,8,1,50.08,1,0,Surburban,1,Phone,0,0,0.0,1
41585,9,1,29.99,1,0,Surburban,1,Web,0,0,0.0,1
41586,1,1,29.99,0,1,Urban,1,Phone,1,0,0.0,1
41588,11,3,254.0,1,0,Urban,1,Phone,0,0,0.0,1
41589,2,1,74.93,1,0,Urban,0,Web,0,0,0.0,1
41591,2,2,174.71,1,0,Urban,1,Phone,0,0,0.0,0
41592,7,4,368.73,0,1,Surburban,0,Web,0,0,0.0,1
41594,4,5,632.47,0,1,Rural,1,Multichannel,0,0,0.0,1
41595,6,4,471.63,1,1,Urban,0,Phone,0,0,0.0,1
41596,1,2,107.79,0,1,Surburban,0,Web,0,0,0.0,0
41597,9,2,104.97,1,0,Surburban,0,Web,0,0,0.0,1
41598,5,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
41599,2,1,64.68,1,0,Surburban,1,Phone,0,0,0.0,0
41600,3,5,553.74,0,1,Urban,1,Web,0,0,0.0,0
41601,9,3,268.13,0,1,Rural,0,Web,0,0,0.0,0
41603,12,1,29.99,0,1,Urban,1,Phone,0,0,0.0,0
41604,11,3,330.41,1,0,Surburban,0,Web,0,0,0.0,0
41605,1,2,128.96,0,1,Urban,0,Web,0,0,0.0,1
41609,7,1,64.92,0,1,Rural,0,Web,0,0,0.0,1
41610,6,2,181.74,1,0,Surburban,0,Phone,1,0,0.0,1
41611,3,1,29.99,0,1,Surburban,1,Web,0,0,0.0,0
41612,10,2,166.8,0,1,Surburban,1,Phone,0,0,0.0,1
41613,9,1,29.99,1,0,Urban,1,Phone,0,0,0.0,0
41614,10,1,53.8,0,1,Surburban,0,Web,0,0,0.0,1
41615,5,4,440.15,0,1,Urban,0,Phone,0,0,0.0,0
41616,7,2,107.94,1,0,Surburban,1,Web,0,0,0.0,0
41618,5,3,348.24,1,0,Urban,0,Web,0,0,0.0,0
41620,10,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
41621,1,5,685.25,0,1,Urban,1,Multichannel,0,0,0.0,0
41625,12,1,29.99,1,0,Surburban,0,Web,0,0,0.0,1
41627,10,3,333.03,1,0,Urban,0,Web,0,0,0.0,0
41629,2,2,106.33,1,0,Rural,0,Web,1,0,0.0,1
41636,10,1,74.59,1,0,Urban,1,Web,0,0,0.0,1
41637,5,2,183.75,0,1,Rural,1,Phone,0,0,0.0,0
41638,4,4,350.4,0,1,Rural,0,Phone,1,0,0.0,0
41639,1,3,338.56,0,1,Urban,0,Phone,0,0,0.0,0
41640,12,1,34.88,0,1,Surburban,0,Phone,0,0,0.0,0
41641,6,1,82.23,0,1,Surburban,1,Phone,0,0,0.0,1
41642,9,1,54.79,0,1,Rural,0,Phone,0,0,0.0,0
41645,4,3,214.51,1,1,Urban,1,Phone,0,0,0.0,0
41646,4,3,310.75,0,1,Surburban,0,Phone,1,0,0.0,1
41648,4,2,175.03,0,1,Surburban,1,Phone,0,0,0.0,1
41649,1,2,188.05,0,1,Urban,0,Web,0,0,0.0,1
41651,2,1,99.39,1,0,Surburban,0,Web,0,0,0.0,0
41656,1,1,31.19,0,1,Urban,0,Phone,0,0,0.0,0
41657,9,1,66.42,0,1,Surburban,1,Web,0,0,0.0,0
41659,1,2,131.06,0,1,Surburban,0,Phone,0,0,0.0,1
41660,3,3,206.86,0,1,Surburban,1,Multichannel,0,0,0.0,0
41661,8,2,193.23,0,1,Surburban,1,Web,0,0,0.0,1
41664,1,3,346.29,1,1,Rural,0,Phone,1,0,0.0,0
41665,8,1,29.99,1,0,Urban,1,Phone,1,0,0.0,1
41666,5,4,363.41,1,0,Urban,0,Web,0,0,0.0,1
41669,7,1,29.99,0,1,Surburban,0,Web,0,0,0.0,1
41670,1,3,343.29,1,0,Surburban,0,Multichannel,0,0,0.0,1
41671,10,3,201.82,1,0,Urban,0,Web,0,0,0.0,0
41676,9,1,71.72,1,0,Urban,0,Phone,1,0,0.0,0
41677,10,1,62.38,1,0,Surburban,0,Phone,0,0,0.0,1
41679,4,2,140.98,1,0,Rural,0,Phone,0,0,0.0,1
41682,10,1,93.6,0,1,Surburban,1,Web,1,0,0.0,0
41683,5,3,206.83,0,1,Surburban,0,Multichannel,0,0,0.0,1
41684,10,2,171.75,0,1,Rural,0,Web,1,0,0.0,1
41685,3,3,237.22,0,1,Urban,1,Multichannel,0,0,0.0,1
41689,2,1,45.41,1,0,Urban,1,Phone,0,0,0.0,1
41691,1,2,117.58,0,1,Rural,0,Phone,0,0,0.0,1
41692,10,4,447.8,0,1,Urban,0,Phone,1,0,0.0,1
41693,7,3,209.49,1,1,Rural,1,Phone,0,0,0.0,1
41695,3,2,144.86,0,1,Surburban,0,Web,1,0,0.0,1
41696,1,6,753.35,0,1,Rural,1,Phone,0,0,0.0,1
41700,4,5,619.36,1,1,Rural,1,Phone,0,0,0.0,1
41701,2,3,256.26,1,0,Urban,1,Web,0,0,0.0,1
41703,10,4,361.8,1,1,Rural,0,Web,1,0,0.0,0
41704,9,2,173.55,0,1,Surburban,0,Web,0,0,0.0,1
41706,2,5,524.17,1,1,Rural,1,Multichannel,0,0,0.0,1
41707,2,5,578.49,1,0,Surburban,1,Multichannel,0,0,0.0,0
41711,10,1,29.99,0,1,Rural,1,Phone,1,0,0.0,1
41712,7,4,486.83,0,1,Rural,1,Phone,0,0,0.0,0
41713,12,5,706.81,1,1,Surburban,1,Web,1,0,0.0,1
41714,1,1,66.28,1,0,Urban,0,Phone,0,0,0.0,1
41716,2,4,370.45,1,1,Surburban,0,Phone,0,0,0.0,0
41717,1,5,543.04,0,1,Urban,1,Phone,1,0,0.0,0
41720,5,1,97.95,0,1,Surburban,1,Web,1,0,0.0,1
41721,10,2,105.51,0,1,Urban,1,Phone,0,0,0.0,0
41722,1,4,359.03,0,1,Rural,0,Web,0,0,0.0,1
41723,5,3,234.64,0,1,Urban,0,Web,0,0,0.0,0
41724,10,2,117.78,1,0,Surburban,0,Web,0,0,0.0,0
41725,1,3,301.96,0,1,Urban,0,Multichannel,0,0,0.0,1
41726,6,2,114.86,1,0,Urban,1,Web,0,0,0.0,1
41730,10,1,51.27,1,0,Rural,0,Web,0,0,0.0,1
41732,4,5,513.9,1,1,Surburban,1,Web,0,0,0.0,0
41733,2,1,83.33,1,0,Rural,1,Phone,0,0,0.0,1
41734,1,1,29.99,0,1,Urban,1,Phone,0,0,0.0,1
41735,3,1,82.62,0,1,Urban,1,Web,0,0,0.0,1
41736,1,6,966.03,1,0,Urban,1,Multichannel,0,0,0.0,0
41737,10,1,59.68,1,0,Surburban,1,Phone,0,0,0.0,0
41738,1,1,87.19,1,0,Surburban,1,Phone,0,0,0.0,0
41739,9,1,92.98,0,1,Urban,0,Web,0,0,0.0,0
41741,5,2,144.36,1,0,Urban,0,Web,0,0,0.0,1
41742,7,1,68.53,1,0,Urban,0,Web,1,0,0.0,0
41744,10,2,121.07,0,1,Surburban,0,Web,0,0,0.0,0
41745,11,3,202.41,0,1,Urban,1,Web,1,0,0.0,0
41746,2,1,45.24,0,1,Surburban,1,Web,0,0,0.0,0
41747,8,6,769.49,1,0,Surburban,1,Multichannel,0,0,0.0,1
41748,1,5,536.16,1,0,Urban,1,Web,0,0,0.0,0
41749,5,7,1028.35,1,0,Rural,1,Web,0,0,0.0,0
41750,10,1,59.56,1,0,Urban,1,Web,0,0,0.0,1
41751,2,3,207.82,0,1,Urban,1,Web,0,0,0.0,0
41752,9,3,292.77,0,1,Urban,1,Web,0,0,0.0,0
41753,10,1,48.31,0,1,Surburban,1,Web,0,0,0.0,1
41754,5,3,230.01,1,1,Urban,1,Web,0,0,0.0,1
41755,9,2,123.7,0,1,Urban,0,Phone,0,0,0.0,0
41757,10,2,122.78,0,1,Surburban,1,Phone,0,0,0.0,1
41758,10,1,29.99,1,0,Surburban,0,Web,0,0,0.0,1
41759,12,3,209.1,1,0,Surburban,1,Web,0,0,0.0,0
41760,9,1,29.99,0,1,Urban,0,Web,1,0,0.0,1
41761,5,3,221.12,0,1,Surburban,0,Web,0,0,0.0,0
41762,10,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
41763,10,3,204.51,0,1,Surburban,0,Web,0,0,0.0,1
41764,12,2,174.29,0,1,Rural,0,Web,0,0,0.0,1
41765,2,4,473.78,1,0,Surburban,0,Web,0,0,0.0,0
41766,10,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
41768,2,6,870.33,1,1,Urban,1,Phone,1,0,0.0,1
41770,1,3,278.2,1,0,Surburban,1,Web,0,0,0.0,1
41771,8,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
41774,4,4,432.44,0,1,Urban,1,Web,0,0,0.0,0
41776,6,1,48.15,0,1,Rural,1,Web,0,0,0.0,1
41777,2,3,209.61,1,0,Surburban,1,Multichannel,0,0,0.0,0
41778,1,2,110.95,1,0,Rural,1,Phone,0,0,0.0,1
41780,4,2,166.36,1,0,Surburban,0,Phone,0,0,0.0,0
41781,10,1,29.99,0,1,Urban,1,Phone,0,0,0.0,0
41783,1,2,133.46,1,0,Urban,0,Phone,0,0,0.0,1
41784,9,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
41785,2,3,267.2,0,1,Surburban,0,Phone,1,0,0.0,0
41787,7,4,454.67,0,1,Urban,0,Web,0,0,0.0,0
41789,1,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
41790,5,1,36.92,1,0,Urban,0,Phone,0,0,0.0,0
41791,2,3,245.55,1,0,Surburban,0,Phone,0,0,0.0,0
41792,8,4,395.06,0,1,Surburban,1,Phone,0,0,0.0,1
41795,1,7,1250.23,1,1,Rural,1,Web,0,0,0.0,0
41797,9,2,113.47,0,1,Surburban,1,Phone,0,0,0.0,0
41798,1,3,218.3,0,1,Urban,1,Web,0,0,0.0,1
41799,8,1,87.34,0,1,Rural,0,Phone,0,0,0.0,0
41800,9,1,62.27,1,0,Surburban,1,Web,0,0,0.0,1
41803,3,7,1091.72,0,1,Urban,1,Phone,0,0,0.0,1
41804,5,3,217.89,1,1,Urban,0,Web,0,0,0.0,1
41805,7,3,239.2,1,0,Urban,0,Phone,0,0,0.0,1
41807,9,1,34.17,1,0,Surburban,1,Web,0,0,0.0,0
41808,2,7,1021.58,1,0,Urban,1,Phone,0,0,0.0,0
41810,3,2,192.21,1,0,Surburban,1,Web,0,0,0.0,1
41811,7,3,321.07,1,0,Surburban,0,Web,0,0,0.0,1
41812,1,3,345.39,0,1,Urban,0,Multichannel,0,0,0.0,0
41813,1,3,225.08,1,0,Urban,1,Phone,0,0,0.0,0
41814,1,6,962.26,0,1,Urban,1,Multichannel,0,0,0.0,0
41815,4,1,58.79,1,0,Urban,1,Phone,0,0,0.0,0
41816,2,1,53.3,1,0,Urban,0,Web,0,0,0.0,0
41817,9,1,81.76,0,1,Surburban,1,Phone,0,0,0.0,1
41818,1,5,579.48,1,0,Rural,1,Multichannel,0,0,0.0,0
41820,1,5,623.29,0,1,Surburban,1,Web,0,0,0.0,0
41821,6,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
41823,8,1,45.03,0,1,Surburban,0,Web,0,0,0.0,0
41824,8,1,82.78,1,0,Urban,1,Web,0,0,0.0,0
41825,2,1,51.34,0,1,Surburban,0,Web,1,1,29.99,1
41827,10,1,72.25,1,0,Surburban,1,Phone,0,0,0.0,1
41828,11,4,457.09,0,1,Surburban,1,Multichannel,0,0,0.0,0
41830,2,4,400.86,0,1,Rural,1,Multichannel,0,0,0.0,0
41832,12,2,176.87,1,0,Urban,0,Phone,0,0,0.0,1
41833,8,1,29.99,0,1,Rural,1,Phone,0,0,0.0,1
41834,12,1,57.21,0,1,Surburban,1,Phone,0,0,0.0,0
41835,2,2,145.57,0,1,Surburban,0,Phone,0,0,0.0,0
41836,5,1,29.99,1,0,Urban,0,Web,1,0,0.0,1
41839,9,5,593.41,1,0,Rural,1,Phone,0,0,0.0,0
41841,2,1,29.99,1,0,Urban,1,Web,0,0,0.0,0
41842,12,1,94.75,0,1,Urban,1,Phone,1,1,113.83,1
41843,2,2,165.35,1,0,Rural,1,Phone,1,0,0.0,0
41844,10,1,29.99,1,0,Rural,0,Web,0,0,0.0,0
41845,3,1,97.83,1,0,Surburban,0,Phone,0,0,0.0,0
41846,9,1,67.68,1,0,Rural,0,Web,0,0,0.0,0
41847,3,1,77.26,0,1,Urban,0,Phone,0,0,0.0,1
41848,1,4,357.94,1,0,Surburban,1,Web,0,0,0.0,1
41849,11,7,1203.53,1,1,Rural,1,Multichannel,0,0,0.0,1
41850,3,3,348.35,0,1,Urban,0,Web,0,0,0.0,1
41852,6,3,319.24,1,0,Urban,0,Phone,0,0,0.0,1
41853,7,3,210.16,1,0,Rural,0,Web,0,0,0.0,0
41855,11,4,466.48,1,1,Urban,0,Web,0,0,0.0,0
41856,1,4,367.97,1,0,Urban,1,Multichannel,0,0,0.0,1
41857,10,1,37.63,0,1,Surburban,0,Web,0,0,0.0,0
41859,1,3,294.09,0,1,Surburban,0,Web,0,0,0.0,1
41860,2,1,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
41863,3,1,29.99,0,1,Rural,0,Web,1,0,0.0,0
41864,3,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
41865,1,1,58.1,1,0,Urban,0,Web,0,0,0.0,1
41867,1,1,86.88,1,0,Rural,0,Web,0,0,0.0,0
41868,11,1,54.11,1,0,Rural,0,Phone,0,0,0.0,1
41869,5,5,743.36,1,1,Urban,1,Web,0,0,0.0,1
41870,7,1,70.35,0,1,Surburban,0,Phone,1,0,0.0,0
41871,1,1,29.99,0,1,Urban,1,Phone,0,0,0.0,0
41872,10,2,137.49,1,0,Surburban,1,Web,0,0,0.0,0
41874,9,3,235.09,1,0,Urban,0,Phone,0,0,0.0,1
41876,2,1,53.36,1,0,Surburban,1,Web,0,0,0.0,0
41877,5,1,94.49,0,1,Urban,1,Web,1,0,0.0,1
41878,2,2,109.22,1,0,Urban,1,Web,0,0,0.0,0
41879,4,3,336.22,0,1,Urban,0,Phone,1,0,0.0,1
41883,1,6,790.97,0,1,Surburban,1,Phone,1,0,0.0,1
41884,7,1,78.23,1,0,Urban,0,Phone,0,0,0.0,0
41887,3,5,545.09,1,1,Rural,1,Web,1,0,0.0,1
41892,9,3,249.95,1,0,Rural,1,Phone,0,0,0.0,0
41893,1,3,258.18,1,0,Urban,0,Phone,0,0,0.0,0
41901,8,3,250.88,0,1,Surburban,0,Phone,0,0,0.0,1
41902,3,3,282.32,1,0,Urban,1,Web,0,0,0.0,0
41903,8,5,727.98,1,0,Surburban,1,Phone,0,0,0.0,0
41904,3,3,321.71,0,1,Rural,1,Web,1,0,0.0,1
41907,3,5,602.29,1,0,Surburban,1,Multichannel,0,0,0.0,0
41909,5,1,43.61,1,0,Surburban,0,Phone,0,0,0.0,1
41910,2,3,307.77,1,0,Urban,1,Multichannel,0,0,0.0,1
41911,2,1,96.4,0,1,Urban,0,Web,0,0,0.0,1
41913,9,1,29.99,0,1,Urban,0,Phone,0,0,0.0,0
41914,10,4,455.85,1,1,Urban,1,Multichannel,0,0,0.0,0
41915,10,1,88.14,0,1,Urban,0,Web,0,0,0.0,0
41916,5,4,437.68,1,0,Surburban,0,Web,0,0,0.0,0
41917,10,1,75.35,1,0,Rural,0,Phone,1,0,0.0,1
41918,3,1,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
41919,4,5,604.05,1,0,Urban,1,Phone,0,0,0.0,1
41921,10,2,103.65,0,1,Rural,1,Phone,0,0,0.0,1
41922,8,4,454.94,0,1,Surburban,0,Web,0,0,0.0,1
41923,6,4,354.37,0,1,Urban,0,Web,0,0,0.0,1
41924,11,4,428.45,1,1,Urban,0,Phone,1,0,0.0,0
41927,1,5,598.01,0,1,Rural,1,Multichannel,0,0,0.0,0
41928,4,4,365.41,1,0,Urban,0,Web,0,0,0.0,0
41929,8,2,185.58,1,0,Surburban,1,Web,0,0,0.0,0
41930,10,1,66.89,0,1,Surburban,1,Phone,0,0,0.0,1
41931,9,4,476.59,1,0,Rural,0,Multichannel,0,0,0.0,1
41934,2,1,62.17,1,0,Urban,0,Phone,0,0,0.0,1
41935,2,2,104.25,1,0,Surburban,0,Web,0,0,0.0,0
41936,2,1,29.99,0,1,Rural,0,Phone,0,0,0.0,1
41937,1,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
41938,1,1,56.18,0,1,Surburban,0,Web,0,0,0.0,1
41939,9,1,78.83,0,1,Urban,0,Phone,0,0,0.0,1
41940,3,1,76.01,1,0,Surburban,1,Phone,0,0,0.0,1
41941,4,1,39.49,0,1,Surburban,0,Phone,0,0,0.0,0
41942,4,1,31.99,0,1,Surburban,0,Phone,0,0,0.0,0
41946,1,2,131.78,0,1,Surburban,0,Web,1,0,0.0,1
41947,7,1,59.0,0,1,Rural,1,Web,0,0,0.0,0
41948,2,4,460.32,1,0,Urban,0,Web,1,0,0.0,1
41949,4,1,29.99,0,1,Urban,0,Phone,0,0,0.0,1
41950,11,5,716.51,1,0,Surburban,1,Web,0,0,0.0,1
41951,8,1,31.41,1,0,Rural,1,Phone,0,0,0.0,0
41956,2,3,243.98,0,1,Urban,1,Web,0,0,0.0,1
41957,4,1,30.91,1,0,Urban,1,Web,0,0,0.0,1
41958,7,1,99.54,1,0,Urban,0,Phone,0,0,0.0,1
41959,4,4,371.45,1,0,Rural,0,Multichannel,0,0,0.0,0
41960,7,1,80.39,0,1,Surburban,0,Web,0,0,0.0,1
41961,10,1,41.56,0,1,Urban,0,Web,0,0,0.0,0
41963,7,1,70.71,0,1,Surburban,1,Phone,0,0,0.0,0
41964,9,2,163.16,0,1,Surburban,0,Phone,0,0,0.0,0
41965,8,1,44.86,0,1,Surburban,1,Web,0,0,0.0,0
41966,10,4,393.34,1,1,Surburban,0,Web,0,0,0.0,0
41967,2,3,257.31,0,1,Surburban,1,Phone,0,0,0.0,1
41968,12,1,31.72,0,1,Urban,0,Phone,1,0,0.0,0
41970,9,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
41971,1,7,1724.6,1,1,Urban,1,Phone,0,0,0.0,1
41972,3,7,1031.77,1,0,Rural,1,Phone,0,0,0.0,0
41975,4,2,180.93,0,1,Rural,1,Web,0,0,0.0,0
41978,9,1,68.2,0,1,Urban,1,Web,0,0,0.0,0
41979,9,3,214.54,0,1,Urban,1,Phone,0,0,0.0,0
41981,4,1,94.5,0,1,Urban,0,Web,0,0,0.0,0
41982,9,4,405.29,1,0,Urban,0,Phone,0,0,0.0,0
41983,3,3,340.99,1,0,Urban,0,Web,0,0,0.0,0
41988,1,2,122.79,1,0,Urban,0,Web,0,0,0.0,1
41989,1,1,71.77,1,0,Urban,0,Web,0,0,0.0,0
41990,3,1,29.99,1,0,Urban,0,Web,0,0,0.0,0
41992,5,6,902.45,1,1,Surburban,1,Multichannel,0,0,0.0,0
41993,12,3,338.04,0,1,Urban,0,Multichannel,0,0,0.0,0
41994,10,1,73.27,0,1,Surburban,1,Web,0,0,0.0,0
41995,5,1,40.15,0,1,Surburban,0,Phone,0,0,0.0,1
42000,1,1,78.99,0,1,Surburban,1,Phone,0,0,0.0,0
42001,10,2,183.54,0,1,Rural,0,Web,0,0,0.0,0
42002,6,4,437.37,0,1,Urban,0,Multichannel,0,0,0.0,1
42004,4,1,29.99,1,0,Surburban,1,Web,0,0,0.0,1
42006,9,4,482.3,1,0,Rural,0,Phone,0,0,0.0,1
42008,9,4,352.65,0,1,Surburban,0,Web,0,0,0.0,1
42009,3,1,29.99,1,0,Urban,1,Web,0,0,0.0,0
42011,2,1,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
42012,1,1,58.89,0,1,Rural,0,Phone,0,0,0.0,1
42013,2,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
42014,10,1,55.95,0,1,Surburban,1,Phone,0,0,0.0,1
42018,7,1,42.02,0,1,Urban,1,Web,0,0,0.0,0
42019,12,2,122.67,0,1,Surburban,0,Phone,0,0,0.0,0
42020,1,3,290.71,0,1,Rural,1,Phone,0,0,0.0,0
42021,9,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
42022,2,5,607.65,1,1,Urban,1,Phone,0,0,0.0,1
42023,7,1,29.99,0,1,Urban,0,Phone,0,0,0.0,0
42024,2,4,463.35,1,0,Urban,0,Multichannel,0,0,0.0,0
42025,3,1,29.99,0,1,Urban,0,Phone,0,0,0.0,0
42030,7,3,250.04,0,1,Surburban,1,Phone,0,0,0.0,0
42033,10,1,64.06,1,0,Surburban,0,Web,0,0,0.0,1
42034,4,1,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
42035,1,2,115.53,0,1,Urban,1,Phone,1,0,0.0,1
42036,6,1,29.99,1,0,Rural,1,Phone,0,0,0.0,0
42037,8,4,448.77,0,1,Surburban,0,Phone,0,0,0.0,0
42038,10,2,157.18,0,1,Rural,0,Web,0,0,0.0,1
42039,10,1,83.71,1,0,Surburban,1,Web,0,0,0.0,0
42043,10,3,251.42,1,0,Surburban,1,Phone,0,0,0.0,1
42044,5,2,159.43,1,0,Rural,0,Phone,0,0,0.0,1
42046,2,1,29.99,0,1,Urban,1,Web,0,0,0.0,1
42047,4,2,196.94,0,1,Urban,0,Web,0,0,0.0,0
42049,2,3,224.1,1,0,Surburban,0,Web,0,0,0.0,1
42050,7,2,144.34,0,1,Surburban,1,Web,0,0,0.0,0
42051,6,1,51.83,0,1,Surburban,0,Phone,0,0,0.0,1
42052,2,4,415.29,1,1,Urban,0,Phone,0,0,0.0,0
42053,9,1,67.03,1,0,Urban,0,Phone,0,0,0.0,1
42057,6,3,236.88,0,1,Surburban,1,Phone,0,0,0.0,0
42059,3,4,496.92,1,0,Surburban,0,Multichannel,0,0,0.0,0
42061,11,3,206.01,0,1,Urban,1,Web,0,0,0.0,1
42062,7,4,383.79,0,1,Urban,0,Web,0,0,0.0,0
42064,10,1,29.99,0,1,Urban,0,Web,0,0,0.0,1
42065,7,1,29.99,1,0,Surburban,0,Web,0,0,0.0,1
42067,1,6,822.97,0,1,Surburban,1,Web,0,0,0.0,0
42068,5,2,116.66,0,1,Urban,1,Web,0,0,0.0,0
42069,4,1,97.77,1,0,Urban,1,Phone,0,0,0.0,0
42072,2,1,29.99,0,1,Urban,0,Phone,0,0,0.0,0
42073,8,3,209.26,0,1,Surburban,1,Phone,0,0,0.0,1
42075,10,1,97.62,0,1,Surburban,1,Web,0,0,0.0,0
42078,6,2,183.9,0,1,Urban,0,Phone,0,0,0.0,1
42079,6,2,138.54,1,0,Rural,0,Phone,0,0,0.0,0
42082,9,1,32.95,1,0,Rural,0,Web,0,0,0.0,0
42083,8,5,525.87,0,1,Urban,1,Web,0,0,0.0,0
42086,10,2,185.63,0,1,Urban,1,Web,0,0,0.0,0
42089,11,2,185.36,0,1,Surburban,1,Web,0,0,0.0,0
42090,11,2,187.38,0,1,Urban,0,Web,0,0,0.0,1
42091,5,3,312.47,1,0,Surburban,0,Web,0,0,0.0,0
42092,10,4,373.83,1,0,Surburban,0,Web,0,0,0.0,1
42093,11,1,29.99,1,0,Rural,0,Phone,0,0,0.0,0
42094,6,1,98.33,1,0,Urban,1,Phone,0,0,0.0,0
42096,1,5,649.06,0,1,Surburban,1,Phone,0,0,0.0,1
42097,6,1,61.32,0,1,Urban,0,Phone,0,0,0.0,1
42098,11,3,267.1,1,0,Urban,0,Phone,0,0,0.0,1
42101,1,3,289.76,0,1,Surburban,1,Phone,0,0,0.0,0
42103,3,7,1232.96,1,1,Urban,1,Web,0,0,0.0,1
42104,10,2,130.49,1,0,Urban,0,Phone,0,0,0.0,1
42106,1,4,384.44,1,1,Urban,0,Multichannel,0,0,0.0,1
42107,10,3,249.7,0,1,Urban,1,Phone,0,0,0.0,0
42109,4,5,712.86,0,1,Urban,1,Web,0,0,0.0,1
